variant_id,method,cell_id,gold_verdict,gold_block,gold_R2_R3,gold_FD,pred_verdict,pred_block,pred_R2_R3,pred_FD,benchmark,trace_id,model,model_revision,backend,backend_version,binary_output_basis,severity_output_basis,fd_output_basis
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c3008eca-6ae4-4f7d-a156-5919175c9fa2__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c3008eca-6ae4-4f7d-a156-5919175c9fa2,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c3008eca-6ae4-4f7d-a156-5919175c9fa2__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c3008eca-6ae4-4f7d-a156-5919175c9fa2,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c3008eca-6ae4-4f7d-a156-5919175c9fa2__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c3008eca-6ae4-4f7d-a156-5919175c9fa2,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c3008eca-6ae4-4f7d-a156-5919175c9fa2__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c3008eca-6ae4-4f7d-a156-5919175c9fa2,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c6c045b5-86c0-4e32-83e2-bba3dc9f44ba__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c6c045b5-86c0-4e32-83e2-bba3dc9f44ba,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c6c045b5-86c0-4e32-83e2-bba3dc9f44ba__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c6c045b5-86c0-4e32-83e2-bba3dc9f44ba,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c6c045b5-86c0-4e32-83e2-bba3dc9f44ba__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c6c045b5-86c0-4e32-83e2-bba3dc9f44ba,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c6c045b5-86c0-4e32-83e2-bba3dc9f44ba__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c6c045b5-86c0-4e32-83e2-bba3dc9f44ba,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c6c045b5-86c0-4e32-83e2-bba3dc9f44ba__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c6c045b5-86c0-4e32-83e2-bba3dc9f44ba,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__c6c045b5-86c0-4e32-83e2-bba3dc9f44ba__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,c6c045b5-86c0-4e32-83e2-bba3dc9f44ba,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__d5e91195-c4f6-4330-b040-126c0c52c334__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,d5e91195-c4f6-4330-b040-126c0c52c334,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__d5e91195-c4f6-4330-b040-126c0c52c334__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,d5e91195-c4f6-4330-b040-126c0c52c334,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__d5e91195-c4f6-4330-b040-126c0c52c334__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,d5e91195-c4f6-4330-b040-126c0c52c334,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__d5e91195-c4f6-4330-b040-126c0c52c334__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,d5e91195-c4f6-4330-b040-126c0c52c334,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__d5e91195-c4f6-4330-b040-126c0c52c334__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,d5e91195-c4f6-4330-b040-126c0c52c334,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__d5e91195-c4f6-4330-b040-126c0c52c334__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,d5e91195-c4f6-4330-b040-126c0c52c334,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e29480c6-032f-42f8-884e-16d0c2dea422__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e29480c6-032f-42f8-884e-16d0c2dea422,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e29480c6-032f-42f8-884e-16d0c2dea422__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e29480c6-032f-42f8-884e-16d0c2dea422,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e29480c6-032f-42f8-884e-16d0c2dea422__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e29480c6-032f-42f8-884e-16d0c2dea422,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e29480c6-032f-42f8-884e-16d0c2dea422__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e29480c6-032f-42f8-884e-16d0c2dea422,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e29480c6-032f-42f8-884e-16d0c2dea422__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e29480c6-032f-42f8-884e-16d0c2dea422,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e29480c6-032f-42f8-884e-16d0c2dea422__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e29480c6-032f-42f8-884e-16d0c2dea422,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e373c162-0ec0-482e-9936-13f30180f4b8__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e373c162-0ec0-482e-9936-13f30180f4b8,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e373c162-0ec0-482e-9936-13f30180f4b8__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e373c162-0ec0-482e-9936-13f30180f4b8,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e373c162-0ec0-482e-9936-13f30180f4b8__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e373c162-0ec0-482e-9936-13f30180f4b8,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e373c162-0ec0-482e-9936-13f30180f4b8__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e373c162-0ec0-482e-9936-13f30180f4b8,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e373c162-0ec0-482e-9936-13f30180f4b8__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e373c162-0ec0-482e-9936-13f30180f4b8,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e373c162-0ec0-482e-9936-13f30180f4b8__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e373c162-0ec0-482e-9936-13f30180f4b8,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e3bc4fdc-16a1-4a4d-8c12-47850221e561__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e3bc4fdc-16a1-4a4d-8c12-47850221e561,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e3bc4fdc-16a1-4a4d-8c12-47850221e561__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e3bc4fdc-16a1-4a4d-8c12-47850221e561,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e3bc4fdc-16a1-4a4d-8c12-47850221e561__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e3bc4fdc-16a1-4a4d-8c12-47850221e561,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e3bc4fdc-16a1-4a4d-8c12-47850221e561__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e3bc4fdc-16a1-4a4d-8c12-47850221e561,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e3bc4fdc-16a1-4a4d-8c12-47850221e561__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e3bc4fdc-16a1-4a4d-8c12-47850221e561,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__e3bc4fdc-16a1-4a4d-8c12-47850221e561__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,e3bc4fdc-16a1-4a4d-8c12-47850221e561,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__f0d18beb-3bc1-4eb4-be9e-698516f3465f__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,f0d18beb-3bc1-4eb4-be9e-698516f3465f,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__f0d18beb-3bc1-4eb4-be9e-698516f3465f__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,f0d18beb-3bc1-4eb4-be9e-698516f3465f,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__f0d18beb-3bc1-4eb4-be9e-698516f3465f__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,f0d18beb-3bc1-4eb4-be9e-698516f3465f,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__f0d18beb-3bc1-4eb4-be9e-698516f3465f__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,f0d18beb-3bc1-4eb4-be9e-698516f3465f,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__f0d18beb-3bc1-4eb4-be9e-698516f3465f__QWEN__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,f0d18beb-3bc1-4eb4-be9e-698516f3465f,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,SGLang,0.5.6.post2,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B2_GENERIC_NORMALIZATION,Generic normalization,TAU3__f0d18beb-3bc1-4eb4-be9e-698516f3465f__QWEN__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_OUTPUT,NOT_APPLICABLE_OUTPUT,TAU3,f0d18beb-3bc1-4eb4-be9e-698516f3465f,Qwen/Qwen3-14B,40c069824f4251a91eefaf281ebe4c544efd3e18,vLLM,0.23.0,scripts/ai_venue_pivot_compact_eval.py:45-47,No per-cell severity label is defined.,Analyzer/variant defines no first-divergence label output.
B3_FULL_PARITYMEM,Full ParityMem,APPWORLD__APPWORLD-NAT-003__LLAMA__SGLANG,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,APPWORLD,APPWORLD-NAT-003,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__LLAMA__SGLANG,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__LLAMA__SGLANG
B3_FULL_PARITYMEM,Full ParityMem,APPWORLD__APPWORLD-NAT-003__LLAMA__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,APPWORLD,APPWORLD-NAT-003,meta-llama/Meta-Llama-3.1-8B-Instruct,8c22764a7e3675c50d4c7c9a4edb474456022b16,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__LLAMA__VLLM,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__LLAMA__VLLM
B3_FULL_PARITYMEM,Full ParityMem,APPWORLD__APPWORLD-NAT-003__MISTRAL__SGLANG,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,DEFECT,TRUE,R3,SGLang generated 29-character tool-call ID versus Mistral 9-character ID guard,APPWORLD,APPWORLD-NAT-003,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,SGLang,0.5.6.post2,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__MISTRAL__SGLANG,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__MISTRAL__SGLANG
B3_FULL_PARITYMEM,Full ParityMem,APPWORLD__APPWORLD-NAT-003__MISTRAL__VLLM,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,SAFE,FALSE,NOT_APPLICABLE_GOLD_SAFE,NONE,APPWORLD,APPWORLD-NAT-003,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,vLLM,0.23.0,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__MISTRAL__VLLM,artifacts/ai_venue_pivot_r0/preexecution_predictions.jsonl#cell_id=APPWORLD__APPWORLD-NAT-003__MISTRAL__VLLM
